ANO_ELEICAO;SG_UF;DS_CARGO;TP_AGREMIACAO;DS_COMPOSICAO_COLIGACAO
2008;PR;PREFEITO;COLIGACAO;PP / PSDB / PDT / PT do B / PMN / PSB
2008;PA;PREFEITO;COLIGACAO;PSL / PTB / PSDB / PMDB / PRP / PDT / DEM
2008;MG;PREFEITO;COLIGACAO;PTB / PMDB / PP / PR / PSDB / DEM
2008;TO;PREFEITO;COLIGACAO;PTN / PR / PTB / PP / PSDB / PV / PSB
2008;TO;PREFEITO;COLIGACAO;PR / DEM
2008;RS;PREFEITO;COLIGACAO;PP / PT / PTB
2008;RS;PREFEITO;COLIGACAO;PTB / PMDB / PSDB / DEM / PSB
2008;RN;PREFEITO;COLIGACAO;PC do B / PR / PMDB / PPS / PT / PSB
2008;AC;PREFEITO;COLIGACAO;PTN / PSL / PP / PV / PSB
2008;MT;PREFEITO;COLIGACAO;DEM / PSB / PC do B / PP / PSL / PTB / PSDC / PSDB
2008;MG;PREFEITO;COLIGACAO;PT / PSB / PTB / PP / PR / PV / PMN / PSC / PSL / PTN / PTC / PRP
2008;SP;PREFEITO;COLIGACAO;PTB / PSDB / PMDB / DEM / PT
2008;PA;PREFEITO;COLIGACAO;PMDB / PT / PP / PSC / PSB / PRB / PDT
2008;MG;PREFEITO;COLIGACAO;PSDB / PV / DEM
2008;MG;PREFEITO;COLIGACAO;PR / PP / PSDB / DEM / PPS
2008;SP;PREFEITO;COLIGACAO;PTB / PSDB / PMDB / DEM / PPS
2008;SP;PREFEITO;COLIGACAO;PTB / PP / PMDB / PDT / PRB / PPS
2008;PR;PREFEITO;COLIGACAO;PMDB / PDT / PT / PP
2008;MG;PREFEITO;COLIGACAO;PHS / PSDB / PSL / PTN / PSC / DEM / PV / PRB
2008;SP;PREFEITO;COLIGACAO;PR / PTB / PP / PSDB / PMDB / PDT / DEM / PPS
2008;AL;PREFEITO;COLIGACAO;PSL / PC do B / PMDB / PDT / PV / PPS / PT
2008;SP;PREFEITO;COLIGACAO;PT do B / PSB / PMDB / PV / PTC / PC do B / PT / PTB / PRTB / DEM / PRP / PR / PP / PDT / PRB / PMN / PSL / PHS
2008;SP;PREFEITO;COLIGACAO;PP / PDT / PMDB / PSL / PTN / PSC / PPS / DEM / PSDC / PRTB / PHS / PSB / PV / PRP / PSDB
2008;MS;PREFEITO;COLIGACAO;PSDB / PSB / PTB / PSC / PTC / PT do B
2008;PE;PREFEITO;COLIGACAO;DEM / PMDB / PSDC / PSC / PPS / PSDB / PRTB / PRB / PV / PR / PP
2008;GO;PREFEITO;COLIGACAO;PP / PSDB / PR / PTB / PT / PPS
2008;ES;PREFEITO;COLIGACAO;PDT / DEM
2008;MA;PREFEITO;COLIGACAO;PR / PSL / PSDB / PMDB / PDT / DEM / PRB
2008;SC;PREFEITO;COLIGACAO;PP / PTB / DEM / PSDB
2008;MG;PREFEITO;COLIGACAO;PRTB / PV
2008;PR;PREFEITO;COLIGACAO;PTB / PMDB / PT / PPS
2008;MG;PREFEITO;COLIGACAO;PR / PT / PSL / PP
2008;PE;PREFEITO;COLIGACAO;PSB / PR / PT
2008;MG;PREFEITO;COLIGACAO;PT / PPS / PDT / PHS
2008;RS;PREFEITO;COLIGACAO;PP / PSDB / PDT / DEM / PMDB / PPS
2008;PR;PREFEITO;COLIGACAO;PMDB / PP / PMN / PDT / PT / PSC / PC do B / PRP / DEM / PSL / PR / PSDB
2008;SP;PREFEITO;COLIGACAO;PDT / PRB / PTB / PRTB / PMN
2008;SP;PREFEITO;COLIGACAO;PC do B / PSL / PTB / PDT / PV / PSB
2008;PR;PREFEITO;COLIGACAO;PSDB / PR / PMDB
2008;MA;PREFEITO;COLIGACAO;PHS / PRTB / PT do B / PMN / PSC / PSB
2008;SP;PREFEITO;COLIGACAO;PRB / PP / PT / PSC / PR / PSDC / PRTB / PHS / PTC / PV / PC do B / PT do B
2008;MG;PREFEITO;COLIGACAO;PSDB / DEM / PMDB / PDT / PPS
2008;SE;PREFEITO;COLIGACAO;PSC / PRP / PHS / PV / PT do B
2008;PR;PREFEITO;COLIGACAO;PR / PTB / PP / PSDB / PMDB / PDT / DEM / PT
2008;MT;PREFEITO;COLIGACAO;PTC / PSDC / PMDB / PV / DEM
2008;RJ;PREFEITO;COLIGACAO;PSL / PSC / PTC / PHS / PDT
2008;RJ;PREFEITO;COLIGACAO;PC do B / PDT / PMN / PTC / PTB / PMDB / PRP / DEM / PT do B / PT / PSC / PR / PSDB / PSB / PHS / PTN / PRB / PSDC
2008;PR;PREFEITO;COLIGACAO;PDT / PRB / PP / PPS / PSDB / DEM
2008;RO;PREFEITO;COLIGACAO;PSTU / PTB / PRP / DEM / PV / PT do B / PSDC / PHS / PTN / PPS
2008;AM;PREFEITO;COLIGACAO;PP / PC do B / PMDB / PSL / PSDC / PMN / PSDB / PRB
2008;BA;PREFEITO;COLIGACAO;PTB / PP / PSDB / PSC
2008;SP;PREFEITO;COLIGACAO;PSDB / PDT / PMDB / PSB / PP
2008;PR;PREFEITO;COLIGACAO;PP / PR / PT
2008;PE;PREFEITO;COLIGACAO;PSB / PSDB / PR / PTN / PC do B / PTC
2008;MG;PREFEITO;COLIGACAO;PPS / PMDB / PT / PP
2008;SP;PREFEITO;COLIGACAO;PTN / PSOL / PRP / PSB
2008;SP;PREFEITO;COLIGACAO;PSL / PTB / PMDB / PRP / PT / PSC / PR / PSDB / PPS
2008;SP;PREFEITO;COLIGACAO;PTB / PPS / DEM / PSDB / PV
2008;SP;PREFEITO;COLIGACAO;PTC / PTB / PRP / PV / PSC / PR / PSDB / PP / PTN / PPS
2008;GO;PREFEITO;COLIGACAO;PSDB / PP / PDT / PTB / PMDB / PSL / PT do B
2008;PR;PREFEITO;COLIGACAO;PMN / PSL / PTC / PRP / PSC / PR / PSDB / PHS / PPS / PRB
2008;MA;PREFEITO;COLIGACAO;PT do B / PTN / PR
2008;MG;PREFEITO;COLIGACAO;PSDB / PMDB / PSL
2008;MA;PREFEITO;COLIGACAO;PMDB / DEM / PV
2008;PE;PREFEITO;COLIGACAO;PTB / PSDC / PDT / PT
2008;BA;PREFEITO;COLIGACAO;PP / PMDB / PR / DEM
2008;BA;PREFEITO;COLIGACAO;PDT / PPS / PR / PSDB / PC do B / PT
2008;MG;PREFEITO;COLIGACAO;PSL / PTC / PTB / PMDB / PRP / DEM / PV / PT do B / PSDC / PSC / PR / PSB / PSDB / PP / PRB
2008;MG;PREFEITO;COLIGACAO;PR / PTB / PSDB / PV / PMN
2008;SP;PREFEITO;COLIGACAO;PP / PPS / PSC / PV / PMDB
2008;AC;PREFEITO;COLIGACAO;PP / PR / PT / PC do B / PDT / PMDB / DEM / PTB
2008;PA;PREFEITO;COLIGACAO;PSDB / PRB / DEM
2008;SP;PREFEITO;COLIGACAO;PR / DEM / PSC / PV / PMDB / PTB / PSB / PPS / PP / PT / PSDC / PRB / PRP
2008;SP;PREFEITO;COLIGACAO;PP / PTB / PMDB / DEM / PSDB
2008;BA;PREFEITO;COLIGACAO;PTB / PSDB / PV / PRB / DEM
2008;SP;PREFEITO;COLIGACAO;PSL / PCB / PHS / PMN
2008;MG;PREFEITO;COLIGACAO;PR / PTB / PSDB / DEM / PRB / PPS
2008;MG;PREFEITO;COLIGACAO;PR / PTB / PSDB / PV / PMN
2008;PR;PREFEITO;COLIGACAO;PDT / PSDB / PC do B / PTC / PTB / PRP / DEM / PT do B / PSC / PR / PP / PTN / PRB
2008;RS;PREFEITO;COLIGACAO;PTB / PMDB / PDT / PT
2008;RS;PREFEITO;COLIGACAO;PP / PTB / PSC / PMN / PSB / PV / PSDB
2008;SP;PREFEITO;COLIGACAO;PR / PDT / PV / DEM / PRB
2008;RN;PREFEITO;COLIGACAO;PR / PTB / PSDB / PMDB / PT
2008;RN;PREFEITO;COLIGACAO;PPS / PMDB / PDT / PSDB / PT / PTC / PC do B / DEM
2008;SP;PREFEITO;COLIGACAO;PP / DEM / PT
2008;PB;PREFEITO;COLIGACAO;PMDB / DEM / PRB / PSC / PSB / PPS
2008;GO;PREFEITO;COLIGACAO;PR / DEM / PTB / PTC
2008;PB;PREFEITO;COLIGACAO;PP / PTB / DEM / PSDB
2008;MA;PREFEITO;COLIGACAO;PTB / PSDB / PP / PT
2008;PB;PREFEITO;COLIGACAO;PR / PDT / DEM / PSC
2008;PA;PREFEITO;COLIGACAO;PT / PT do B
2008;PB;PREFEITO;COLIGACAO;PMDB / PSB
2008;MA;PREFEITO;COLIGACAO;PDT / PMN / PSDB / PTC / PSB / PR / DEM / PSL / PCB
2008;MA;PREFEITO;COLIGACAO;PP / PSDB / PRP / DEM / PSB
2008;MA;PREFEITO;COLIGACAO;PDT / PCB / PSDC / PTB / PHS / PTC / PSB / PSDB / PC do B
2008;AL;PREFEITO;COLIGACAO;PCB / PT
2008;AL;PREFEITO;COLIGACAO;PMN / PP / PT
2008;MT;PREFEITO;COLIGACAO;PT / PPS / PSB / PSDB
2008;TO;PREFEITO;COLIGACAO;PMDB / DEM / PSB
2008;GO;PREFEITO;COLIGACAO;PSDB / PTB / PRB / PDT / PPS / PTN / PTC
2008;PR;PREFEITO;COLIGACAO;PRB / PP / PT / PTB / PMDB / PSC / PR / DEM / PV
2008;PI;PREFEITO;COLIGACAO;PSB / PTB / PPS / DEM
2008;AM;PREFEITO;COLIGACAO;PRB / PP
2008;PR;PREFEITO;COLIGACAO;PC do B / PMDB / PRB / PPS / PT / PSB
2008;PR;PREFEITO;COLIGACAO;PSC / PSL / DEM / PSB
2008;SP;PREFEITO;COLIGACAO;PR / PC do B / PDT / PRTB / PV / PT
2008;AM;PREFEITO;COLIGACAO;PSL / PR / PRP / PMDB / PT do B / PRB / PMN / PSC
2008;SP;PREFEITO;COLIGACAO;PT / PMDB / DEM
2008;SP;PREFEITO;COLIGACAO;PV / PPS / PSB / PSDB / PT / PTB
2008;SC;PREFEITO;COLIGACAO;PR / PTB / PDT / PSB
2008;GO;PREFEITO;COLIGACAO;PTB / PP / PSDB / DEM / PT / PPS
2008;RS;PREFEITO;COLIGACAO;PP / PMN / PPS / PSC / PT
2008;MG;PREFEITO;COLIGACAO;PSDB / PDT
2008;SC;PREFEITO;COLIGACAO;PT / PDT / PP / PPS
2008;SC;PREFEITO;COLIGACAO;PDT / PTB / PMDB / DEM / PV / PR / PSDB / PSB / PRTB
2008;MG;PREFEITO;COLIGACAO;PT / PSC / DEM / PC do B
2008;SE;PREFEITO;COLIGACAO;PMDB / PRB / PT
2008;TO;PREFEITO;COLIGACAO;PSL / PTB / PMDB / PDT / PV / PPS / PT / PSB
2008;MA;PREFEITO;COLIGACAO;PTB / PSL / PRTB / PSB / PV / PT do B
2008;CE;PREFEITO;COLIGACAO;PR / PC do B / DEM / PT
2008;BA;PREFEITO;COLIGACAO;PRB / PRP
2008;BA;PREFEITO;COLIGACAO;PP / PDT / PSL / PMDB / PSDC / PHS / PV / PSDB
2008;BA;PREFEITO;COLIGACAO;PRB / PMDB / PDT / PT do B / PSL / PRP / PHS
2008;BA;PREFEITO;COLIGACAO;PSL / PRB / PSB
2008;MT;PREFEITO;COLIGACAO;PSDC / PMDB / DEM / PSB / PV / PSC
2008;SE;PREFEITO;COLIGACAO;PDT / PT / PTB / PSL / PTN / PSC / PR / PPS / PRTB / PTC / PSB / PV / PC do B / PT do B
2008;MG;PREFEITO;COLIGACAO;PTB / PP / PSDB / PMDB / PV / DEM / PPS
2008;PI;PREFEITO;COLIGACAO;DEM / PRB / PR / PSDB / PMDB / PSB
2008;BA;PREFEITO;COLIGACAO;PSL / PTN / PP / PSDB / PMDB / PRP / PT do B / PSB
2008;MG;PREFEITO;COLIGACAO;PHS / PDT / PRTB / PV / DEM / PSC / PT / PPS
2008;RS;PREFEITO;COLIGACAO;PP / PMDB
2008;RS;PREFEITO;COLIGACAO;PP / PMDB / PDT / PT
2008;TO;PREFEITO;COLIGACAO;PMDB / DEM / PPS / PSB
2008;RO;PREFEITO;COLIGACAO;PMDB / PDT / PSL / DEM / PSC / PR / PPS / PTN / PP / PTB
2008;BA;PREFEITO;COLIGACAO;PSL / PCB / PRP / PT do B / PT / PSC
2008;MG;PREFEITO;COLIGACAO;PDT / PT / PTB / PSC / PR / PTC / PSDB
2008;SE;PREFEITO;COLIGACAO;PDT / PT / PTB / PSL / PTN / PSC / PR / PPS / PRTB / PTC / PSB / PV / PC do B / PT do B
2008;SE;PREFEITO;COLIGACAO;PDT / PSL / PMDB / PRP / PT / PV / PSC / PR / PSDB / PHS / PPS / PRB / PTB / PC do B / PCB
2008;AL;PREFEITO;COLIGACAO;PT do B / PT / PDT / PV / DEM / PSDB / PSB / PPS / PSL / PR
2008;SP;PREFEITO;COLIGACAO;PP / PMDB / PDT / PRB / PT
2008;PR;PREFEITO;COLIGACAO;PSL / PC do B / PSDC / PP / PMDB / PRP / PRTB
2008;AP;PREFEITO;COLIGACAO;PSL / PTB / PSDB / PRTB / DEM / PSB
2008;CE;PREFEITO;COLIGACAO;PP / PTB / PSC / PR
2008;RS;PREFEITO;COLIGACAO;PP / PSDB
2008;MA;PREFEITO;COLIGACAO;PTC / PSDB / PRB / PPS / PSB
2008;SP;PREFEITO;COLIGACAO;PC do B / PTB / PT / PSC / PR / PTN / PPS / PRB
2008;RJ;PREFEITO;COLIGACAO;PP / PRP / DEM / PPS
2008;SC;PREFEITO;COLIGACAO;PSDB / PP / PPS / DEM
2008;GO;PREFEITO;COLIGACAO;PTB / PDT / DEM / PT / PSB
2008;SP;PREFEITO;COLIGACAO;PTB / PMDB / PPS / PSDB
2008;RJ;PREFEITO;COLIGACAO;PRB / PP / PDT / PT / PTB / PMDB / PSL / PSC / DEM / PV / PT do B
2008;SP;PREFEITO;COLIGACAO;PSDB / PTB / PHS / PSB / DEM / PSC / PRTB / PR / PDT / PRB / PT do B / PSDC / PV / PSL / PPS
2008;PA;PREFEITO;COLIGACAO;PC do B / PMDB / PDT / PT / PSB
2008;RS;PREFEITO;COLIGACAO;PDT / PSB
2008;MG;PREFEITO;COLIGACAO;PSL / PTC / PTB / PMDB / PT do B / PSC / PSB / PSDB / PRTB
2008;MG;PREFEITO;COLIGACAO;PSB / PV
2008;CE;PREFEITO;COLIGACAO;PTC / PR / PSL / PTB / PSDC / PSDB / PSC / PPS
2008;CE;PREFEITO;COLIGACAO;PR / PSL / PTB / PRP / PMDB / PRB / PT
2008;PE;PREFEITO;COLIGACAO;DEM / PMDB / PTB / PTN
2008;PB;PREFEITO;COLIGACAO;PR / PP / PSDB / DEM
2008;RJ;PREFEITO;COLIGACAO;PSB / PR / PT / PC do B / PRB / PMDB / PSC / DEM / PDT / PSDB
2008;PI;PREFEITO;COLIGACAO;PSDB / PTB / PMDB / PPS
2008;PI;PREFEITO;COLIGACAO;PTB / PMDB / PSDB / PP / DEM
2008;PI;PREFEITO;COLIGACAO;PMDB / PSB
2008;MA;PREFEITO;COLIGACAO;PTC / PTB / PP / PSDC / PMDB / PV / PSC
2008;PI;PREFEITO;COLIGACAO;PP / PMDB / DEM / PMN
2008;PR;PREFEITO;COLIGACAO;PSDB / PPS / PTB / DEM / PSC / PSDC / PR
2008;SP;PREFEITO;COLIGACAO;PTB / PSC
2008;MG;PREFEITO;COLIGACAO;PT / PMDB / DEM / PR / PTB / PSDC
2008;MT;PREFEITO;COLIGACAO;PSDB / PMDB / PDT / PT / PSB
2008;CE;PREFEITO;COLIGACAO;PSDB / DEM / PTB
2008;MG;PREFEITO;COLIGACAO;PTB / PC do B / PMN / PR / PV / PDT
2008;AM;PREFEITO;COLIGACAO;PMDB / PMN / PV / PR / PC do B / PSC / PSL / PRB / PP / PHS / PPS / PSB / PSDB
2008;TO;PREFEITO;COLIGACAO;DEM / PPS / PSB
2008;PR;PREFEITO;COLIGACAO;PPS / PR / PSDB / DEM / PSB
2008;SP;PREFEITO;COLIGACAO;PR / PT / PMDB / PSB / PRB
2008;MG;PREFEITO;COLIGACAO;PT / PMDB / DEM / PR / PTB / PSDC
2008;MG;PREFEITO;COLIGACAO;PR / PSL / PHS / PT do B / PMN / PRB / PSB
2008;RJ;PREFEITO;COLIGACAO;PTB / PT do B
2008;PI;PREFEITO;COLIGACAO;PSB / PT / PP / PMDB
2008;MG;PREFEITO;COLIGACAO;PSDB / PMDB / PR / PSL / PSC / PPS
2008;MG;PREFEITO;COLIGACAO;PDT / PSL / PMDB / DEM / PT / PR / PSB / PSDB / PHS / PTN
2008;PA;PREFEITO;COLIGACAO;PP / PDT / PSL / PMN / PTC / PV / PSDB
2008;RS;PREFEITO;COLIGACAO;PP / PSDB / PMDB / PT
2008;MG;PREFEITO;COLIGACAO;PR / PP / PSDB / DEM / PT / PSB
2008;MA;PREFEITO;COLIGACAO;PTB / PMDB / PSB / PC do B
2008;AM;PREFEITO;COLIGACAO;PTB / PP / PSL / PPS / DEM / PHS / PV / PT do B
2008;AM;PREFEITO;COLIGACAO;PR / PMDB / PRP / PDT / PPS / PSC
2008;PR;PREFEITO;COLIGACAO;PPS / PSC / DEM
2008;PA;PREFEITO;COLIGACAO;PTB / PSDC / PP / PT do B / PV / PMN / PPS / PT
2008;RJ;PREFEITO;COLIGACAO;PR / PSDC / PSDB / PV / PT do B / PRB / PPS
2008;AM;PREFEITO;COLIGACAO;PTN / PTC / PTB / PHS / PRTB / DEM
2008;BA;PREFEITO;COLIGACAO;PTC / PR / PSL / PSDB / PMDB / PDT / PT do B / PV
2008;MG;PREFEITO;COLIGACAO;PMN / PSL / PTC / PTB / PT / PSC / PSB / PHS / PTN / PRTB / PPS / PRP
2008;SP;PREFEITO;COLIGACAO;PTB / PSDB / PMDB / PDT / DEM / PSB
2008;SP;PREFEITO;COLIGACAO;PTB / PP / PRP / PDT / PRB / PT
2008;PI;PREFEITO;COLIGACAO;PMDB / PT / PPS / PR
2008;PI;PREFEITO;COLIGACAO;PSB / PV
2008;RS;PREFEITO;COLIGACAO;PP / PSDB / PPS / PRB
2008;MA;PREFEITO;COLIGACAO;PSDB / PDT / PRTB / PT
2008;SP;PREFEITO;COLIGACAO;PV / PT / PC do B / PTC / PMDB / PDT / PSB
2008;RS;PREFEITO;COLIGACAO;PTB / PP / PDT / PPS / PT
2008;TO;PREFEITO;COLIGACAO;PR / PMDB / DEM / PPS / PSB
2008;AM;PREFEITO;COLIGACAO;PSDB / DEM / PSB / PDT / PPS / PP / PHS / PRTB / PR / PTB / PTN / PC do B / PTC / PSL
2008;ES;PREFEITO;COLIGACAO;PT do B / PSC / PSB / PTN / PMDB / PV / PTC / PRTB / DEM / PRP / PR / PP / PPS / PRB / PMN / PSL / PHS
2008;RO;PREFEITO;COLIGACAO;PMDB / PV / PDT / PTB / PPS / PR / PTN / PSDB / DEM / PSDC
2008;GO;PREFEITO;COLIGACAO;PTN / PR / PTB / PMDB / DEM / PT
2008;RS;PREFEITO;COLIGACAO;PDT / PMDB / PSDB
2008;PR;PREFEITO;COLIGACAO;PPS / DEM / PDT / PTB / PSDC / PSC / PSDB / PSB
2008;BA;PREFEITO;COLIGACAO;PC do B / PRB / PP / DEM / PR / PV / PDT / PTB / PHS
2008;PR;PREFEITO;COLIGACAO;PMDB / PHS / PRP / PSC / PPS / PP
2008;MG;PREFEITO;COLIGACAO;PTB / PMDB / DEM / PT / PSC / PR / PSDB / PSB / PPS
2008;CE;PREFEITO;COLIGACAO;PRB / PP / PTB / PSL / PSC / PR / PMN / PV / PC do B / PSB
2008;RS;PREFEITO;COLIGACAO;PDT / PTB / PMDB / PRB / PSDB / PSB / PV / PPS
2008;PB;PREFEITO;COLIGACAO;DEM / PSDB / PTB / PRB
2008;RO;PREFEITO;COLIGACAO;PR / PSDB / PSB / PTN / PP / PSC / DEM
2008;PR;PREFEITO;COLIGACAO;PMN / PSL / PTB / PMDB / DEM / PT / PR / PSC / PSDB / PSB / PHS / PRB
2008;BA;PREFEITO;COLIGACAO;PMN / PTC / PTB / PMDB / PRP / DEM / PR / PSDB / PP / PRTB / PPS
2008;MG;PREFEITO;COLIGACAO;PSC / PR / DEM / PRP
2008;RJ;PREFEITO;COLIGACAO;PRB / PT / PTB / PMDB / PSC / PR / DEM / PSB / PT do B
2008;MT;PREFEITO;COLIGACAO;PTB / PSDB / PMDB / PDT / PPS / PSB
2008;PB;PREFEITO;COLIGACAO;PTB / PV / DEM / PPS
2008;AC;PREFEITO;COLIGACAO;PT / PC do B / PMN / PHS / PT do B / PR / PSB / PTN / PP
2008;MG;PREFEITO;COLIGACAO;PSB / PRTB / PTN / PSDC
2008;PE;PREFEITO;COLIGACAO;PR / PTB / PSDC / PP / PSDB / PMDB / DEM / PRB
2008;PE;PREFEITO;COLIGACAO;PSB / PTB / PDT / PMN / PSC / PTN
2008;RJ;PREFEITO;COLIGACAO;PDT / PT / PTC / PSB
2008;GO;PREFEITO;COLIGACAO;PC do B / PTN / PP / PHS / PMDB / PT do B / PSC / PT
2008;SP;PREFEITO;COLIGACAO;PMDB / PRB / PDT / PSC / PR / PV / PSDB
2008;SP;PREFEITO;COLIGACAO;PR / PSDB / PMDB / DEM / PV / PSL
2008;BA;PREFEITO;COLIGACAO;PSB / PDT / PT / PPS / PRB / PSDC / PMDB
2008;PI;PREFEITO;COLIGACAO;PMDB / PDT / PT / PSB
2008;SP;PREFEITO;COLIGACAO;PDT / PMDB / PTB / DEM / PTC / PV / PSDB / PTN / PSDC / PT do B / PRTB
2008;GO;PREFEITO;COLIGACAO;PSDB / DEM / PP / PMN / PR / PDT / PHS
2008;GO;PREFEITO;COLIGACAO;PSDB / PT do B / PTN / PMN / PSL
2008;MG;PREFEITO;COLIGACAO;PR / PMDB / PTC / PRB / PP / PSL / PPS / DEM / PDT
2008;SP;PREFEITO;COLIGACAO;PP / PSB
2008;SE;PREFEITO;COLIGACAO;PDT / PSC
2008;BA;PREFEITO;COLIGACAO;PMDB / PTB / PR / DEM / PRTB / PSL / PRP
2008;BA;PREFEITO;COLIGACAO;PRB / PTN / PSC / PR / DEM / PHS / PTC / PSB / PT do B
2008;SE;PREFEITO;COLIGACAO;PMDB / PV / PSB
2008;CE;PREFEITO;COLIGACAO;PRB / PT / PDT / PSC / DEM / PHS / PPS
2008;RR;PREFEITO;COLIGACAO;PMDB / PV / PPS / PRB / PR
2008;PB;PREFEITO;COLIGACAO;PTN / PR / PMDB / PV / PT / PSB
2008;SP;PREFEITO;COLIGACAO;PDT / PT / PP / PSL / PSC / PR / PRTB
2008;MG;PREFEITO;COLIGACAO;PSDB / PTB / DEM / PT / PPS
2008;MG;PREFEITO;COLIGACAO;PTB / PP / PSDB / PT
2008;RN;PREFEITO;COLIGACAO;PSB / PT / PHS / PSL / PPS / PP / PR / PV / PSC / PC do B / PTB / PMN / PSDC / DEM
2008;RN;PREFEITO;COLIGACAO;PSB / PMN / PPS / PMDB / PTB / DEM / PR
2008;SP;PREFEITO;COLIGACAO;PT / PMDB / PV
2008;MG;PREFEITO;COLIGACAO;PTB / PP
2008;MA;PREFEITO;COLIGACAO;PTB / PDT / PT do B / PV / PSC / PSB
2008;SP;PREFEITO;COLIGACAO;PP / PT / PSC / PRTB / PHS / PTC / PRP / PT do B
2008;MT;PREFEITO;COLIGACAO;PDT / DEM / PSDB / PSB / PMDB / PPS / PR / PTB
2008;MT;PREFEITO;COLIGACAO;PMDB / PRB / PP / DEM / PHS / PSDB / PPS / PT
2008;MT;PREFEITO;COLIGACAO;PR / PMN / DEM / PPS
2008;CE;PREFEITO;COLIGACAO;PP / PT / PTB / PMDB / PSDB
2008;BA;PREFEITO;COLIGACAO;PSL / PR / PSDB / PT do B / PMN / DEM / PSC
2008;BA;PREFEITO;COLIGACAO;PT / PTB / PC do B / PCB / PMDB / PTC / PT do B / PSC / PSDC / PSB / PTN / PRTB / PPS / PRB
2008;SP;PREFEITO;COLIGACAO;PSDB / PRP / PTB / PMDB
2008;PR;PREFEITO;COLIGACAO;PR / PTB / PDT / DEM / PSB
2008;RO;PREFEITO;COLIGACAO;PDT / PSL / PTB / PRP / DEM / PV / PT / PR / PSB
2008;SP;PREFEITO;COLIGACAO;PR / PC do B / PSDC / PSDB / PMDB / DEM / PPS / PSB
2008;MG;PREFEITO;COLIGACAO;PR / PTB / PP / PSDB / PMDB / PV / PSC / PPS
2008;PR;PREFEITO;COLIGACAO;PDT / DEM
2008;MG;PREFEITO;COLIGACAO;PTC / PSDB / PSDC / PRB / PR / PSL
2008;MG;PREFEITO;COLIGACAO;PTN / PR / PTC / PSDC / PDT / PRTB / PV / PMN
2008;PB;PREFEITO;COLIGACAO;PSDB / PHS / PDT / DEM
2008;MA;PREFEITO;COLIGACAO;PMDB / PT / PHS / DEM
2008;AL;PREFEITO;COLIGACAO;PMN / PDT / PR / PRTB / PHS / PV / PSB / PRP / PSDB / PTB
2008;PB;PREFEITO;COLIGACAO;PTB / PRP / PSDC / PDT / PSC / PRB / PSB
2008;SP;PREFEITO;COLIGACAO;PSDB / PDT / PTB / PMDB
2008;MA;PREFEITO;COLIGACAO;PDT / PR / PSB / PSDB
2008;SP;PREFEITO;COLIGACAO;PRB / PT / PSL / PTN / PCB / DEM / PHS / PTC / PSB / PT do B / PRP
2008;BA;PREFEITO;COLIGACAO;PTC / PR / PC do B / PP / PSDB / PT do B
2008;BA;PREFEITO;COLIGACAO;PT / PMN / PDT / PRB / PR / PHS / PSB / PSDB / PC do B
2008;MT;PREFEITO;COLIGACAO;PR / PTB / PP / PMDB / DEM
2008;RN;PREFEITO;COLIGACAO;PSB / PHS / DEM / PP / PC do B
2008;RS;PREFEITO;COLIGACAO;PP / PMDB
2008;PB;PREFEITO;COLIGACAO;PSDB / PMDB / DEM / PPS
2008;PI;PREFEITO;COLIGACAO;PTB / PMDB / PR / PRB
2008;PI;PREFEITO;COLIGACAO;PC do B / PR / PTB / PHS / PMDB / PRTB / PSB
2008;MG;PREFEITO;COLIGACAO;PTB / PSDB / DEM / PP / PV
2008;MG;PREFEITO;COLIGACAO;PSDB / PMDB / DEM / PTB / PSDC / PSL / PP / PDT
2008;ES;PREFEITO;COLIGACAO;PR / PTB / PRP / DEM / PPS / PSB
2008;GO;PREFEITO;COLIGACAO;PMDB / PSDB / PP
2008;PB;PREFEITO;COLIGACAO;PTB / PP / PSDB
2008;RS;PREFEITO;COLIGACAO;PP / PTB / PSDB / PSB / PR / PDT / DEM / PMDB
2008;PA;PREFEITO;COLIGACAO;PR / DEM
2008;PB;PREFEITO;COLIGACAO;PT / PR / PC do B
2008;RS;PREFEITO;COLIGACAO;PTC / PP / PV / PPS / PT
2008;PB;PREFEITO;COLIGACAO;PC do B / PMDB / PRP / PV / PT / PSC / PR / PSB / DEM
2008;MG;PREFEITO;COLIGACAO;PRB / PDT / PT / PTB / PMDB / PTC / PSB
2008;SP;PREFEITO;COLIGACAO;PMDB / PRB / PP / PT / PTB / PR / PSB
2008;TO;PREFEITO;COLIGACAO;PT / PRB / PDT / PPS / PHS / PTC / PSB / PC do B
2008;SC;PREFEITO;COLIGACAO;PSDB / PT / PSB
2008;SP;PREFEITO;COLIGACAO;PT do B / PSB / PTN / PV / PTC / PC do B / PT / PRTB / DEM / PP / PSDC / PDT / PPS / PRB / PMN / PSL / PHS / PR
2008;BA;PREFEITO;COLIGACAO;PT / PSC / PRP / PV
2008;MG;PREFEITO;COLIGACAO;PR / PTB / PMDB / PT / PSB
2008;MG;PREFEITO;COLIGACAO;PHS / PV / PSC / PPS / PSB
2008;SP;PREFEITO;COLIGACAO;PT / PRB / PDT / PTB / PSL / PTN / PR / PRTB / PV / PHS / PSC
2008;MA;PREFEITO;COLIGACAO;PDT / PCB / PSDC / PTB / PHS / PTC / PSB / PSDB / PC do B
2008;PB;PREFEITO;COLIGACAO;DEM / PT / PMDB / PPS / PTB / PC do B / PSB / PSC
