ANO_ELEICAO;SG_UF;DS_CARGO;TP_AGREMIACAO;DS_COMPOSICAO_COLIGACAO;NM_UE
2000;RN;PREFEITO;COLIGA플O;PPS / PFL;ALMINO AFONSO
2000;RN;PREFEITO;COLIGA플O;PMDB / PPB / PL / PTB / PSB ;CAMPO GRANDE
2000;MG;PREFEITO;COLIGA플O;PTB / PST / PL / PPS / PSN / PSDB ;GUANHAES
2000;BA;PREFEITO;COLIGA플O;PT / PSB / PDT / PC do B / PPS ;ALAGOINHAS
2000;GO;PREFEITO;COLIGA플O;PSDB / PDT ;CAVALCANTE
2000;GO;PREFEITO;COLIGA플O;PTB / PPB / PSD / PC do B / PFL / PMDB / PSDB ;CRIXAS
2000;MG;PREFEITO;COLIGA플O;PTB / PMDB / PSDB / PSD / PDT ;ENTRE FOLHAS
2000;MG;PREFEITO;COLIGA플O;PPS / PAN ;JUATUBA
2000;MG;PREFEITO;COLIGA플O;PTB / PL / PSC / PDT / PPB ;ALPINOPOLIS
2000;CE;PREFEITO;COLIGA플O;PT / PTB / PPS / PL ;REDENCAO
2000;PR;PREFEITO;COLIGA플O;PTB / PSC / PSDB ;JOAQUIM TAVORA
2000;MG;PREFEITO;COLIGA플O;PT / PSTU;MONTE CARMELO
2000;MG;PREFEITO;COLIGA플O;PPB / PTB / PMDB ;MUNHOZ
2000;SP;PREFEITO;COLIGA플O;PDT / PMN / PC do B / PT do B ;ITANHAEM
2000;SP;PREFEITO;COLIGA플O;PSDB / PFL / PSL / PSB / PTN / PST / PSD / PTB / PPS / PT do B / PGT ;ITAPECERICA DA SERRA
2000;SP;PREFEITO;COLIGA플O;PMDB / PRN / PMN / PSB / PTB / PPB / PPS / PSC ;ITAPEVA
2000;BA;PREFEITO;COLIGA플O;PTB / PSDB / PPB / PFL;IBIRAPUA
2000;RS;PREFEITO;COLIGA플O;PTB / PMDB ;CAPELA DE SANTANA
2000;RS;PREFEITO;COLIGA플O;PCB / PC do B / PDT / PSB / PT ;ALVORADA
2000;RS;PREFEITO;COLIGA플O;PTB / PMDB / PL / PPS / PFL / PHS / PMN / PRN / PSDB ;ALVORADA
2000;SP;PREFEITO;COLIGA플O;PPB / PFL / PRP ;JACAREI
2000;SP;PREFEITO;COLIGA플O;PSB / PT ;JACI
2000;SP;PREFEITO;COLIGA플O;PMDB / PPB / PL / PFL / PV / PDT ;JAU
2000;SP;PREFEITO;COLIGA플O;PMDB / PTB / PHS / PRP ;MONTE MOR
2000;SP;PREFEITO;COLIGA플O;PPB / PST / PSD ;NARANDIBA
2000;GO;PREFEITO;COLIGA플O;PSDB / PFL / PTB / PPB / PST / PT / PSB / PL ;GUAPO
2000;GO;PREFEITO;COLIGA플O;PMDB / PL ;ISRAELANDIA
2000;GO;PREFEITO;COLIGA플O;PSDB / PDT / PTN / PGT / PST / PL / PRP / PSC;SENADOR CANEDO
2000;SP;PREFEITO;COLIGA플O;PSDB / PPS / PPB ;SANTA CRUZ DA ESPERANCA
2000;RS;PREFEITO;COLIGA플O;PDT / PFL ;LAVRAS DO SUL
2000;RO;PREFEITO;COLIGA플O;PRTB / PFL ;COSTA MARQUES
2000;PA;PREFEITO;COLIGA플O;PDT / PSD / PSDB ;FLORESTA DO ARAGUAIA
2000;RS;PREFEITO;COLIGA플O;PPB / PMDB / PTB ;ESPUMOSO
2000;MG;PREFEITO;COLIGA플O;PSDB / PTB ;GUARDA-MOR
2000;MG;PREFEITO;COLIGA플O;PDT / PMDB / PSDB ;BARAO DE MONTE ALTO
2000;MG;PREFEITO;COLIGA플O;PHS / PSDB / PSC / PPB / PST / PSD ;MATEUS LEME
2000;MG;PREFEITO;COLIGA플O;PTB / PDT / PL ;MEDINA
2000;PE;PREFEITO;COLIGA플O;PMDB / PSL / PL / PSDC / PGT / PSDB ;VICENCIA
2000;PE;PREFEITO;COLIGA플O;PFL / PRP / PPB / PMDB / PSB ;CAPOEIRAS
2000;PE;PREFEITO;COLIGA플O;PMDB / PSL / PFL ;CHA GRANDE
2000;RN;PREFEITO;COLIGA플O;PFL / PSB;RIO DO FOGO
2000;RN;PREFEITO;COLIGA플O;PMDB / PFL;BOM JESUS
2000;PI;PREFEITO;COLIGA플O;PTB / PFL / PDT ;COIVARAS
2000;PE;PREFEITO;COLIGA플O;PFL / PSDB / PSL / PPS;BELEM DE SAO FRANCISCO
2000;SP;PREFEITO;COLIGA플O;PDT / PV / PMN / PHS / PRONA;ILHABELA
2000;SP;PREFEITO;COLIGA플O;PPB / PFL / PDT / PTB;IPAUCU
2000;MG;PREFEITO;COLIGA플O;PHS / PSDB / PSC / PPB / PST / PSD ;MATEUS LEME
2000;RJ;PREFEITO;COLIGA플O;PSDB / PT do B ;TRES RIOS
2000;RJ;PREFEITO;COLIGA플O;PDT / PT / PSB / PMDB / PT do B / PC do B / PST ;ARRAIAL DO CABO
2000;RJ;PREFEITO;COLIGA플O;PT / PC do B ;RIO DE JANEIRO
2000;SP;PREFEITO;COLIGA플O;PSDB / PDT;BROTAS
2000;SP;PREFEITO;COLIGA플O;PT / PSB ;CAMPO LIMPO PAULISTA
2000;SP;PREFEITO;COLIGA플O;PTB / PPS / PPB / PFL / PSD / PGT / PV ;EUCLIDES DA CUNHA PAULISTA
2000;SP;PREFEITO;COLIGA플O;PSDB / PV / PSD / PTB / PMDB ;MOTUCA
2000;SP;PREFEITO;COLIGA플O;PSDB / PMDB / PFL / PDT;ESPIRITO SANTO DO TURVO
2000;ES;PREFEITO;COLIGA플O;PMDB / PTB / PSB / PV / PT / PDT;MIMOSO DO SUL
2000;SC;PREFEITO;COLIGA플O;PDT / PFL / PSDB / PPS;CORREIA PINTO
2000;SC;PREFEITO;COLIGA플O;PFL / PPB / PDT / PSDB / PTB ;OTACILIO COSTA
2000;SE;PREFEITO;COLIGA플O;PPS / PSDB;BARRA DOS COQUEIROS
2000;PA;PREFEITO;COLIGA플O;PPB / PTB / PL / PSDB;ANAPU
2000;PA;PREFEITO;COLIGA플O;PFL / PMDB ;MARACANA
2000;PA;PREFEITO;COLIGA플O;PSDB / PPB / PTB ;MARAPANIM
2000;PE;PREFEITO;COLIGA플O;PMDB / PPS / PFL / PGT / PSD / PSC / PSL / PL / PST;PAULISTA
2000;ES;PREFEITO;COLIGA플O;PPS / PDT ;BARRA DE SAO FRANCISCO
2000;AL;PREFEITO;COLIGA플O;PMDB / PSB / PST / PV ;FELIZ DESERTO
2000;AL;PREFEITO;COLIGA플O;PSB / PTB / PRP ;IBATEGUARA
2000;PR;PREFEITO;COLIGA플O;PPB / PMDB / PDT / PTB / PL ;ASTORGA
2000;GO;PREFEITO;COLIGA플O;PT / PC do B / PPS / PV / PMN;GOIANIA
2000;PE;PREFEITO;COLIGA플O;PSC / PMN / PAN / PL / PRTB / PSL / PRP / PTN / PT do B ;JABOATAO
2000;PR;PREFEITO;COLIGA플O;PFL / PL / PPB / PRN / PRP / PSB / PSC / PSD / PSL / PST / PT do B / PTB / PTN;CURITIBA
2000;SP;PREFEITO;COLIGA플O;PMDB / PSDB;SAO LOURENCO DA SERRA
2000;SP;PREFEITO;COLIGA플O;PMDB / PDT / PTB / PL;BADY BASSIT
2000;SC;PREFEITO;COLIGA플O;PTB / PMDB / PSL / PFL / PSDB / PL ;ICARA
2000;SC;PREFEITO;COLIGA플O;PT / PDT / PPS / PC do B ;ICARA
2000;SP;PREFEITO;COLIGA플O;PFL / PTB / PAN / PRP;ITANHAEM
2000;MT;PREFEITO;COLIGA플O;PFL / PTB / PPS;ALTO TAQUARI
2000;GO;PREFEITO;COLIGA플O;PSDB / PCB / PSDC / PC do B / PV / PRP / PSB / PDT / PFL / PTB / PL / PSC ;VALPARAISO
2000;BA;PREFEITO;COLIGA플O;PL / PMDB / PSC / PT do B / PMN / PTB / PRONA / PRN ;TEIXEIRA DE FREITAS
2000;BA;PREFEITO;COLIGA플O;PSB / PRP / PT / PV / PMDB / PAN / PSC / PTB ;UBAIRA
2000;CE;PREFEITO;COLIGA플O;PFL / PMDB / PTB / PC do B / PL ;JAGUARIBE
2000;CE;PREFEITO;COLIGA플O;PC do B / PSB / PAN ;JUAZEIRO DO NORTE
2000;ES;PREFEITO;COLIGA플O;PSB / PFL / PV / PPB / PPS / PMN / PSL ;IBITIRAMA
2000;SP;PREFEITO;COLIGA플O;PDT / PPB / PTB / PSL / PTN / PFL / PAN / PRTB / PGT / PHS / PMN / PRN / PRP / PC do B / PT do B;LIMEIRA
2000;SP;PREFEITO;COLIGA플O;PSB / PDT / PSL / PV / PT;LORENA
2000;MA;PREFEITO;COLIGA플O;PMDB / PSD / PRP ;CAJAPIO
2000;MA;PREFEITO;COLIGA플O;PDT / PSD / PSDB / PV / PSC / PSB / PSDC / PRP ;CONCEICAO DO LAGO ACU
2000;PE;PREFEITO;COLIGA플O;PSB / PPS / PST / PSC / PDT / PSDB / PSDC / PT / PV / PSL / PC do B;CARUARU
2000;PE;PREFEITO;COLIGA플O;PDT / PFL / PRTB ;CONDADO
2000;MG;PREFEITO;COLIGA플O;PSB / PT / PPS / PC do B / PCB / PTN / PSC / PT do B / PAN ;BELO HORIZONTE
2000;SP;PREFEITO;COLIGA플O;PDT / PT / PSB / PV ;IGUAPE
2000;RS;PREFEITO;COLIGA플O;PFL / PMDB / PTB / PDT / PSDB ;SANTO ANTONIO DA PATRULHA
2000;PB;PREFEITO;COLIGA플O;PL / PMDB / PSDB / PSL / PPS ;CONCEICAO
2000;RO;PREFEITO;COLIGA플O;PSB / PFL / PPB / PT ;PIMENTEIRAS DO OESTE
2000;MG;PREFEITO;COLIGA플O;PPB / PT / PTN / PSB ;CURRAL DE DENTRO
2000;MG;PREFEITO;COLIGA플O;PMDB / PTB / PSDB ;GAMELEIRAS
2000;PB;PREFEITO;COLIGA플O;PDT / PPS / PSB / PTB ;SAPE
2000;PE;PREFEITO;COLIGA플O;PPS / PFL / PPB / PSDC / PMDB ;AFOGADOS DA INGAZEIRA
2000;SP;PREFEITO;COLIGA플O;PPB / PDT / PSL / PTN / PL / PPS / PFL / PGT / PRP ;MAIRINQUE
2000;SP;PREFEITO;COLIGA플O;PMDB / PTB ;SANDOVALINA
2000;SP;PREFEITO;COLIGA플O;PMDB / PFL;SANTA ALBERTINA
2000;SP;PREFEITO;COLIGA플O;PFL / PSDB / PPB;SANTA FE DO SUL
2000;MG;PREFEITO;COLIGA플O;PTB / PST / PPS / PT ;MIRABELA
2000;RJ;PREFEITO;COLIGA플O;PDT / PT / PV / PSB / PL / PSL / PAN / PSC ;VALENCA
2000;MG;PREFEITO;COLIGA플O;PL / PMDB / PDT / PT / PFL;SAO GERALDO DO BAIXIO
2000;MG;PREFEITO;COLIGA플O;PMDB / PDT / PSC / PTB / PSDB / PSD / PFL ;SAO JOSE DA BARRA
2000;RR;PREFEITO;COLIGA플O;PMDB / PTB / PSDB;UIRAMUTA
2000;RR;PREFEITO;COLIGA플O;PSDB / PFL / PPB / PDT / PST ;PACARAIMA
2000;RJ;PREFEITO;COLIGA플O;PDT / PSB / PC do B / PMN / PRTB / PAN / PRONA / PL / PSC / PST / PFL / PGT / PRP / PRN / PV / PSL / PTN / PTB ;SAO GONCALO
2000;ES;PREFEITO;COLIGA플O;PMDB / PL / PPB / PSB;ANCHIETA
2000;ES;PREFEITO;COLIGA플O;PSDB / PMDB / PFL / PHS / PTB / PPB / PV / PSDC / PST / PSC / PL / PSL / PDT ;CARIACICA
2000;AL;PREFEITO;COLIGA플O;PPS / PMN / PC do B / PL / PV / PST / PRTB / PSD / PSL ;COLONIA LEOPOLDINA
2000;MA;PREFEITO;COLIGA플O;PFL / PTB / PRP ;BACABEIRA
2000;RS;PREFEITO;COLIGA플O;PPB / PFL / PTB / PL ;PELOTAS
2000;RS;PREFEITO;COLIGA플O;PPB / PFL ;SINIMBU
2000;BA;PREFEITO;COLIGA플O;PFL / PMDB / PRN / PMN / PHS / PRP / PT do B / PAN / PGT / PRONA / PSDC / PTB / PSD ;PORTO SEGURO
2000;BA;PREFEITO;COLIGA플O;PTB / PPB / PRP ;POTIRAGUA
2000;BA;PREFEITO;COLIGA플O;PSL / PFL / PRN / PRONA ;PRADO
2000;BA;PREFEITO;COLIGA플O;PSL / PFL / PRN / PRONA ;PRADO
2000;PR;PREFEITO;COLIGA플O;PSDB / PFL / PRP / PPB / PSC ;CANDIDO DE ABREU
2000;MG;PREFEITO;COLIGA플O;PMDB / PT / PSDB / PSB / PL / PMN / PSD / PC do B / PPB / PSDC ;UBERABA
2000;SC;PREFEITO;COLIGA플O;PMDB / PPS / PSB / PSC / PC do B / PL / PTB / PST / PSDC / PT do B / PSD ;CRICIUMA
2000;SP;PREFEITO;COLIGA플O;PMDB / PFL / PPS ;SAO BENTO DO SAPUCAI
2000;SP;PREFEITO;COLIGA플O;PTB / PSDB / PMDB / PT ;SAO FRANCISCO
2000;RS;PREFEITO;COLIGA플O;PPB / PMDB;AUREA
2000;RS;PREFEITO;COLIGA플O;PPB / PMDB / PFL / PSDB ;SANTANA DO LIVRAMENTO
2000;RS;PREFEITO;COLIGA플O;PDT / PPB / PTB ;SANTA CECILIA DO SUL
2000;RS;PREFEITO;COLIGA플O;PPB / PTB / PMDB ;JACUIZINHO
2000;RS;PREFEITO;COLIGA플O;PDT / PPB ;SANTA MARGARIDA DO SUL
2000;RS;PREFEITO;COLIGA플O;PPB / PTB ;VERA CRUZ
2000;BA;PREFEITO;COLIGA플O;PTB / PMN / PFL / PL / PRP / PSC / PSDB / PHS ;UBAITABA
2000;RN;PREFEITO;COLIGA플O;PPS / PT ;CARNAUBAIS
2000;RN;PREFEITO;COLIGA플O;PPB / PSDB / PTB / PMDB / PSB;CORONEL EZEQUIEL
2000;MG;PREFEITO;COLIGA플O;PFL / PRP / PDT / PSC / PRTB / PSD / PGT / PPB / PT / PST / PMN ;UBAPORANGA
2000;PR;PREFEITO;COLIGA플O;PPB / PDT / PT / PTB / PMDB / PSL / PSB / PMN ;FLORESTOPOLIS
2000;PR;PREFEITO;COLIGA플O;PPB / PDT / PT / PTB / PMDB / PSL / PSB / PMN ;FLORESTOPOLIS
2000;PR;PREFEITO;COLIGA플O;PMDB / PDT ;SAO JOAO DO TRIUNFO
2000;PA;PREFEITO;COLIGA플O;PPB / PPS / PSB ;IGARAPE-MIRI
2000;PA;PREFEITO;COLIGA플O;PTB / PC do B / PL / PSDB ;INHANGAPI
2000;RS;PREFEITO;COLIGA플O;PPB / PMDB / PTB ;ESPUMOSO
2000;MG;PREFEITO;COLIGA플O;PDT / PMDB / PL / PPS / PSD;SERRO
2000;MG;PREFEITO;COLIGA플O;PMDB / PFL / PSD;TAIOBEIRAS
2000;MG;PREFEITO;COLIGA플O;PSDB / PT / PV / PTB / PFL / PRP ;TIRADENTES
2000;PE;PREFEITO;COLIGA플O;PMDB / PL / PFL;JUCATI
2000;MA;PREFEITO;COLIGA플O;PFL / PMDB / PC do B / PSC / PV ;JOAO LISBOA
2000;GO;PREFEITO;COLIGA플O;PFL / PSDC / PSB / PSD / PST / PRTB ;COCALZINHO DE GOIAS
2000;GO;PREFEITO;COLIGA플O;PSDB / PFL / PPB;CHAPADAO DO CEU
2000;GO;PREFEITO;COLIGA플O;PPB / PL ;CAMPOS BELOS
2000;BA;PREFEITO;COLIGA플O;PMN / PMDB / PL / PSDC / PC do B ;IGUAI
2000;SC;PREFEITO;COLIGA플O;PPB / PDT / PSDB ;RIO DAS ANTAS
2000;SP;PREFEITO;COLIGA플O;PMDB / PL / PFL / PPS ;ITAJU
2000;PB;PREFEITO;COLIGA플O;PSL / PAN / PDT / PFL / PPB / PSDB ;CABEDELO
2000;PB;PREFEITO;COLIGA플O;PSL / PAN / PDT / PFL / PPB / PSDB ;CABEDELO
2000;PB;PREFEITO;COLIGA플O;PFL / PSDB ;COXIXOLA
2000;PR;PREFEITO;COLIGA플O;PMDB / PDT / PRP ;ITAUNA DO SUL
2000;MG;PREFEITO;COLIGA플O;PMN / PTB / PL / PSD / PSDC ;SAO SEBASTIAO DO RIO VERDE
2000;MG;PREFEITO;COLIGA플O;PMDB / PTB ;SAPUCAI MIRIM
2000;SC;PREFEITO;COLIGA플O;PT / PDT ;MARAVILHA
2000;SP;PREFEITO;COLIGA플O;PSDB / PST / PPS;CACHOEIRA PAULISTA
2000;SP;PREFEITO;COLIGA플O;PTB / PMDB / PSL / PST / PTN / PRTB / PGT / PHS / PMN / PSB / PSD / PRP / PSDB ;CAJAMAR
2000;BA;PREFEITO;COLIGA플O;PFL / PTB / PSDB ;TEOLANDIA
2000;BA;PREFEITO;COLIGA플O;PFL / PTB / PPB / PT do B / PL;UAUA
2000;CE;PREFEITO;COLIGA플O;PSDB / PPS ;IPAUMIRIM
2000;CE;PREFEITO;COLIGA플O;PT / PSTU ;JUAZEIRO DO NORTE
2000;ES;PREFEITO;COLIGA플O;PFL / PSDB / PSL / PPB / PST ;CONCEICAO DO CASTELO
2000;BA;PREFEITO;COLIGA플O;PFL / PL / PSC / PTB / PPB ;CARINHANHA
2000;BA;PREFEITO;COLIGA플O;PFL / PDT / PTB / PMDB / PSD ;CATU
2000;BA;PREFEITO;COLIGA플O;PPB / PSC / PL ;SANTA LUZIA
2000;CE;PREFEITO;COLIGA플O;PTB / PDT / PMDB / PPS / PSD ;ACARAPE
2000;SP;PREFEITO;COLIGA플O;PMDB / PDT / PTB / PL;BADY BASSIT
2000;CE;PREFEITO;COLIGA플O;PPB / PTB / PL / PFL / PAN / PSDC / PSD ;IRACEMA
2000;ES;PREFEITO;COLIGA플O;PPB / PMDB / PL / PPS / PSB / PSDB;GOVERNADOR LINDENBERG
2000;ES;PREFEITO;COLIGA플O;PSB / PFL / PV / PPB / PPS / PMN / PSL ;IBITIRAMA
2000;SP;PREFEITO;COLIGA플O;PSDB / PFL / PSL / PSB / PTN / PST / PSD / PTB / PPS / PT do B / PGT ;ITAPECERICA DA SERRA
2000;PR;PREFEITO;COLIGA플O;PPB / PTB / PTN / PSDC / PRP / PSB / PFL ;FAZENDA RIO GRANDE
2000;PR;PREFEITO;COLIGA플O;PFL / PRP / PTB ;IVAI
2000;PE;PREFEITO;COLIGA플O;PMDB / PSL / PFL ;CHA GRANDE
2000;RN;PREFEITO;COLIGA플O;PPB / PTB / PPS / PSB ;ARES
2000;PB;PREFEITO;COLIGA플O;PMDB / PFL / PT / PL ;CUITE DE MAMANGUAPE
2000;PB;PREFEITO;COLIGA플O;PSDB / PFL / PSB / PPB;LAGOA DE DENTRO
2000;MG;PREFEITO;COLIGA플O;PFL / PSB / PPS / PV / PSL / PTN ;FRUTAL
2000;MG;PREFEITO;COLIGA플O;PT / PCB / PPS / PMN / PV / PSB / PC do B / PDT / PTB;GOVERNADOR VALADARES
2000;MG;PREFEITO;COLIGA플O;PFL / PSD / PL / PPS / PDT ;GRUPIARA
2000;MA;PREFEITO;COLIGA플O;PMDB / PPB / PTB / PFL / PL ;CONCEICAO DO LAGO ACU
2000;SP;PREFEITO;COLIGA플O;PTB / PST / PPB / PSDB / PL / PSD / PSL ;IGARAPAVA
2000;PB;PREFEITO;COLIGA플O;PPB / PFL ;CAMPINA GRANDE
2000;PB;PREFEITO;COLIGA플O;PDT / PSDC / PHS / PSD / PST / PTN / PAN / PT do B;CAMPINA GRANDE
2000;MG;PREFEITO;COLIGA플O;PSDB / PSC / PFL / PTN / PPS / PL / PSD ;VISCONDE DO RIO BRANCO
2000;MA;PREFEITO;COLIGA플O;PSC / PL / PSD ;SANTO ANTONIO DOS LOPES
2000;MA;PREFEITO;COLIGA플O;PMDB / PDT / PSC / PPS ;SAO JOAO BATISTA
2000;BA;PREFEITO;COLIGA플O;PFL / PT do B / PL / PPB / PSD ;IPIAU
2000;PR;PREFEITO;COLIGA플O;PPB / PDT / PT / PMDB / PL / PPS / PHS / PSB / PSDB;MARECHAL CANDIDO RONDON
2000;PR;PREFEITO;COLIGA플O;PSDB / PFL / PL / PSD / PSDC / PT do B / PST ;MARINGA
2000;PR;PREFEITO;COLIGA플O;PMDB / PDT / PPB / PSL / PT ;MORRETES
2000;MG;PREFEITO;COLIGA플O;PSD / PFL / PSDB / PDT / PSB / PL ;FORMOSO
2000;PE;PREFEITO;COLIGA플O;PFL / PMDB / PSDC ;MANARI
2000;SP;PREFEITO;COLIGA플O;PFL / PDT / PRTB / PHS / PSC / PRN / PPS / PSB / PRP ;IGARAPAVA
2000;RS;PREFEITO;COLIGA플O;PDT / PT / PSB / PC do B ;SANTO ANGELO
2000;PR;PREFEITO;COLIGA플O;PTB / PSC / PSDB ;JOAQUIM TAVORA
2000;PR;PREFEITO;COLIGA플O;PFL / PSB / PRP ;JUSSARA
2000;PR;PREFEITO;COLIGA플O;PTB / PDT / PPS / PSL / PRP ;LAPA
2000;MG;PREFEITO;COLIGA플O;PTB / PL / PPS / PMDB / PSDB ;MORRO DO PILAR
2000;MG;PREFEITO;COLIGA플O;PSDB / PTB / PDT ;NANUQUE
2000;MA;PREFEITO;COLIGA플O;PFL / PSDB / PSC / PL / PPS / PSB / PRP;BARRA DO CORDA
2000;PE;PREFEITO;COLIGA플O;PPB / PTB / PSB ;CORRENTES
2000;RN;PREFEITO;COLIGA플O;PPB / PDT ;JUNDIA
2000;PB;PREFEITO;COLIGA플O;PDT / PPB / PFL / PSDB ;SAO JOAO DO RIO DO PEIXE
2000;RS;PREFEITO;COLIGA플O;PDT / PPB / PTB ;FELIZ
2000;MG;PREFEITO;COLIGA플O;PTB / PST / PL / PPS / PSN / PSDB ;GUANHAES
2000;BA;PREFEITO;COLIGA플O;PDT / PL / PSDB;ALMADINA
2000;BA;PREFEITO;COLIGA플O;PDT / PT / PMDB / PSB / PSD ;ANAGE
2000;SP;PREFEITO;COLIGA플O;PSDB / PHS / PPB / PST;HORTOLANDIA
2000;SC;PREFEITO;COLIGA플O;PPB / PL / PFL / PSDB ;IBIRAMA
2000;SP;PREFEITO;COLIGA플O;PTB / PFL / PMDB ;IRAPUA
2000;MG;PREFEITO;COLIGA플O;PTB / PTN / PST / PFL / PRTB / PSDC / PMN / PHS / PSB / PV / PRP / PGT ;VICOSA
2000;MG;PREFEITO;COLIGA플O;PSDB / PPS;VIEIRAS
2000;MG;PREFEITO;COLIGA플O;PSD / PSDB ;MARMELOPOLIS
2000;MG;PREFEITO;COLIGA플O;PTB / PFL / PL / PSDB / PMDB ;MATO VERDE
2000;RO;PREFEITO;COLIGA플O;PDT / PT / PL;NOVA MAMORE
2000;BA;PREFEITO;COLIGA플O;PT / PV / PC do B ;CASTRO ALVES
2000;BA;PREFEITO;COLIGA플O;PT do B / PSC / PPB / PSDB / PRTB ;CENTRAL
2000;BA;PREFEITO;COLIGA플O;PPB / PL;CONCEICAO DA FEIRA
2000;BA;PREFEITO;COLIGA플O;PL / PMDB / PSC / PT do B / PMN / PTB / PRONA / PRN ;TEIXEIRA DE FREITAS
2000;BA;PREFEITO;COLIGA플O;PMDB / PSDB / PL / PSL / PSD ;ALCOBACA
2000;MA;PREFEITO;COLIGA플O;PTB / PDT / PPB;BARRA DO CORDA
2000;PA;PREFEITO;COLIGA플O;PSDB / PPB / PSC / PTB ;CACHOEIRA DO PIRIA
2000;PE;PREFEITO;COLIGA플O;PFL / PSL / PSDC ;CACHOEIRINHA
2000;RN;PREFEITO;COLIGA플O;PMDB / PAN ;RIO DO FOGO
2000;BA;PREFEITO;COLIGA플O;PFL / PSDB ;WANDERLEY
2000;ES;PREFEITO;COLIGA플O;PMDB / PT / PPS / PSB;PANCAS
2000;ES;PREFEITO;COLIGA플O;PRN / PSL / PSD / PMN / PSC / PMDB / PSB / PL ;PRESIDENTE KENNEDY
2000;ES;PREFEITO;COLIGA플O;PSB / PTB / PSDB / PRN / PFL ;SAO JOSE DO CALCADO
2000;SE;PREFEITO;COLIGA플O;PFL / PDT ;CUMBE
2000;RN;PREFEITO;COLIGA플O;PPB / PMDB / PTB / PSB ;PEDRO VELHO
2000;SP;PREFEITO;COLIGA플O;PMDB / PPB / PPS / PTB ;VALPARAIZO
2000;PE;PREFEITO;COLIGA플O;PMDB / PSDB / PPS / PT / PC do B;PETROLANDIA
2000;SP;PREFEITO;COLIGA플O;PTB / PPB / PPS;BERNADINO DE CAMPOS
2000;SP;PREFEITO;COLIGA플O;PDT / PL / PPS / PFL / PRTB / PSD / PV / PSB;SANTA BRANCA
2000;SP;PREFEITO;COLIGA플O;PDT / PL / PPS / PFL / PRTB / PSD / PV / PSB;SANTA BRANCA
2000;SP;PREFEITO;COLIGA플O;PPB / PTB / PTN / PPS / PFL / PSC / PAN / PGT / PSB / PV / PSDB / PSDC ;SANTA ISABEL
2000;SP;PREFEITO;COLIGA플O;PSD / PSL / PV / PL / PSB / PTB / PPB ;SANTA LUCIA
2000;SP;PREFEITO;COLIGA플O;PPB / PSDB ;PALMEIRA D OESTE
2000;SP;PREFEITO;COLIGA플O;PPB / PSDB ;PARAISO
2000;RS;PREFEITO;COLIGA플O;PFL / PMDB / PPB ;CHUI
2000;RS;PREFEITO;COLIGA플O;PDT / PPB / PFL ;BALNEARIO PINHAL
2000;PR;PREFEITO;COLIGA플O;PFL / PTB ;BARRA DO JACARE
2000;RJ;PREFEITO;COLIGA플O;PMDB / PSB / PT / PC do B / PPB ;QUISSAMA
2000;RJ;PREFEITO;COLIGA플O;PSB / PV / PFL / PMDB / PSC / PTB ;QUATIS
2000;RJ;PREFEITO;COLIGA플O;PDT / PHS / PRONA / PSB / PSC / PC do B / PV ;ARARUAMA
2000;RJ;PREFEITO;COLIGA플O;PTB / PMDB / PSC / PFL ;BARRA DO PIRAI
2000;RJ;PREFEITO;COLIGA플O;PPS / PTB / PFL / PPB ;BOM JARDIM
2000;GO;PREFEITO;COLIGA플O;PPB / PSDB ;SANTA ISABEL
2000;SP;PREFEITO;COLIGA플O;PTB / PMDB / PSL / PST / PTN / PRTB / PGT / PHS / PMN / PSB / PSD / PRP / PSDB ;CAJAMAR
2000;RS;PREFEITO;COLIGA플O;PPB / PFL / PSB ;GUABIJU
2000;GO;PREFEITO;COLIGA플O;PMDB / PFL;HIDROLANDIA
2000;GO;PREFEITO;COLIGA플O;PPS / PL / PFL / PT / PST / PSDC / PMDB / PSD / PTN ;ITABERAI
2000;GO;PREFEITO;COLIGA플O;PMDB / PL / PST ;ITAPACI
2000;PA;PREFEITO;COLIGA플O;PPB / PTB / PSD / PC do B / PSDB / PPS / PDT ;TERRA ALTA
2000;PA;PREFEITO;COLIGA플O;PPB / PDT / PMDB / PPS ;CANAA DOS CARAJAS
2000;RS;PREFEITO;COLIGA플O;PFL / PPB / PTB / PMDB;CARLOS GOMES
2000;RS;PREFEITO;COLIGA플O;PFL / PMDB / PDT;GAURAMA
2000;RS;PREFEITO;COLIGA플O;PFL / PMDB / PDT;GAURAMA
2000;RS;PREFEITO;COLIGA플O;PTB / PPB / PSDB / PMDB;PASSO DO SOBRADO
2000;RS;PREFEITO;COLIGA플O;PMDB / PTB / PSDB ;MIRAGUAI
2000;RO;PREFEITO;COLIGA플O;PTB / PMDB / PSDB / PPS / PSB / PSC / PV ;ROLIM DE MOURA
2000;RS;PREFEITO;COLIGA플O;PDT / PT ;ENTRE RIOS DO SUL
2000;PI;PREFEITO;COLIGA플O;PMDB / PT / PPS / PSDB ;ANTONIO ALMEIDA
2000;BA;PREFEITO;COLIGA플O;PFL / PL / PTB / PSC / PMDB / PT do B / PRN / PPB / PST / PRTB / PSD / PGT / PSL ;SALVADOR
2000;PE;PREFEITO;COLIGA플O;PSL / PSB ;CUPIRA
2000;RN;PREFEITO;COLIGA플O;PL / PFL ;ITAJA
2000;MA;PREFEITO;COLIGA플O;PSD / PRP / PL / PSB / PTN / PAN ;SANTA QUITERIA DO MARANHAO
